pl_name,pl_bmassj,pl_bmasse,pl_orbper,discoverymethod
"Kepler-1994 b",0.00027400,0.08700000,4.61225043000,"Transit"
"HATS-32 b",0.92000000,292.40360000,2.81265480000,"Transit"
"HAT-P-46 b",0.49300000,156.68400000,4.46312900000,"Transit"
"TOI-125 b",0.02989019,9.50000000,4.65382000000,"Transit"
"TOI-125 d",0.04279017,13.60000000,19.98000000000,"Transit"
"Kepler-1130 b",0.00137000,0.43700000,5.45298175000,"Transit"
"Kepler-1878 b",0.02790000,8.86000000,4.44587993600,"Transit"
"HD 21411 b",0.20734355,65.90000000,84.28800000000,"Radial Velocity"
"Kepler-239 c",0.02150000,6.85000000,56.22809800000,"Transit"
"NSVS 14256825 b",14.15000000,4497.29450000,3225.00000000000,"Eclipse Timing Variations"
"HD 143361 b",4.35000000,1382.55357045,1039.15000000000,"Radial Velocity"
"Kepler-1978 b",0.02390000,7.61000000,10.84969477000,"Transit"
"HD 12661 b",2.43000000,772.32690000,262.70862000000,"Radial Velocity"
"WASP-11 b",0.79000000,251.08570000,3.72247000000,"Transit"
"WASP-192 b",2.30000000,731.00900000,2.87867650000,"Transit"
"WASP-44 b",0.87000000,276.51210000,2.42380400000,"Transit"
"HAT-P-5 b",0.98000000,311.47340000,2.78849000000,"Transit"
"HAT-P-8 b",1.28000000,406.82240000,3.07634000000,"Transit"
"HD 33844 b",2.01000000,638.83830000,551.40002000000,"Radial Velocity"
"Kepler-139 f",0.11326867,36.00000000,355.00000000000,"Transit Timing Variations"
"TOI-836 b",0.01425297,4.53000000,3.81673000000,"Transit"
"TOI-1246 b",0.02548545,8.10000000,4.30744000000,"Transit"
"Kepler-1849 b",0.01980000,6.29000000,57.29290009000,"Transit"
"Kepler-2001 c",0.01250000,3.97000000,14.09258318900,"Transit"
"DMPP-1 e",0.01299437,4.13000000,5.51600000000,"Radial Velocity"
"K2-403 b",0.07750000,24.60000000,33.58997900000,"Transit"
"TOI-5789 e",0.03652915,11.61000000,62.98000000000,"Radial Velocity"
"rho CrB b",1.09491472,347.99500000,39.84900000000,"Radial Velocity"
"HD 191939 c",0.02517081,8.00000000,28.57974300000,"Transit"
"DMPP-6 b",0.01824884,5.80000000,7.60270000000,"Radial Velocity"
"Kepler-315 c",0.05060000,16.10000000,265.46933500000,"Transit"
"Qatar-10 b",0.73600000,233.92288000,1.64532100000,"Transit"
"Gliese 12 b",0.00298903,0.95000000,12.76141800000,"Transit"
"HD 209458 b",0.73000000,232.01590000,3.52474859000,"Radial Velocity"
"Kepler-1991 b",0.00869000,2.76000000,13.26079792000,"Transit"
"Kepler-1995 b",0.05330000,16.90000000,73.75788750000,"Transit"
"Kepler-1987 e",0.01370000,4.35000000,8.74292005000,"Transit"
"KELT-3 b",1.94000000,616.59020000,2.70339000000,"Transit"
"Kepler-417 c",0.02420000,7.70000000,15.94300000000,"Transit Timing Variations"
"KMT-2017-BLG-1146L b",0.71000000,230.00000000,,"Microlensing"
"Kepler-1213 b",0.00570000,1.81000000,5.34982412000,"Transit"
"Kepler-1020 b",0.01830000,5.82000000,96.91514960000,"Transit"
"Kepler-682 b",0.13400000,42.60000000,12.61190667200,"Transit"
"K2-194 b",0.04050000,12.90000000,39.72138600000,"Transit"
"Kepler-1993 b",0.05060000,16.10000000,26.65657370000,"Transit"
"Kepler-579 b",0.01470000,4.66000000,9.66857723000,"Transit"
"HD 216770 b",0.57000000,181.16310000,118.45000000000,"Radial Velocity"
"Kepler-1074 b",0.00660000,2.10000000,5.94566534000,"Transit"
"WASP-133 b",1.16000000,368.68280000,2.17642300000,"Transit"
"Kepler-1126 c",0.00849000,2.70000000,199.66876000000,"Transit"
"TOI-1224 b",0.01600000,5.08000000,4.17827450000,"Transit"
"TOI-564 b",1.46300000,464.98529000,1.65114400000,"Transit"
"Kepler-1656 c",0.40000000,126.40000000,1919.00000000000,"Radial Velocity"
"TOI-1410 c",0.08495150,27.00000000,47.56000000000,"Radial Velocity"
"HATS-55 b",0.92100000,292.72143000,4.20420010000,"Transit"
"WASP-183 b",0.50200000,159.55066000,4.11177710000,"Transit"
"HD 45184 b",0.03840000,12.19000000,5.88540000000,"Radial Velocity"
"Kepler-700 b",0.09440000,30.00000000,80.87206390000,"Transit"
"WASP-170 b",1.60000000,508.52800000,2.34478022000,"Transit"
"TOI-1693 b",0.00809000,2.57000000,1.76669570000,"Transit"
"OGLE-2018-BLG-0298L b",0.14000000,44.49597698,,"Microlensing"
"OGLE-2013-BLG-0102L b",13.00000000,4100.00000000,,"Microlensing"
"Kepler-948 b",0.01280000,4.08000000,7.76846622000,"Transit"
"TOI-1472 b",0.05700000,18.05000000,6.36338574000,"Transit"
"Kepler-1894 c",0.00606000,1.92000000,5.05368985000,"Transit"
"TOI-532 b",0.19350064,61.50000000,2.32665080000,"Transit"
"Kepler-1996 b",0.01800000,5.73000000,32.37618300000,"Transit"
"LP 714-47 b",0.09690715,30.80000000,4.05203700000,"Transit"
"TOI-921 b",0.03850000,12.20000000,5.12871907628,"Transit"
"Kepler-1278 b",0.00317000,1.01000000,3.23941344000,"Transit"
"HD 106270 b",11.40000000,3623.24383980,1888.00000000000,"Radial Velocity"
"Kepler-1977 b",0.01070000,3.39000000,4.53702121000,"Transit"
"HATS-10 b",0.52600000,167.17858000,3.31284600000,"Transit"
"Kepler-1801 c",0.02770000,8.80000000,116.58318300000,"Transit"
"Kepler-472 b",0.03290000,10.50000000,4.17625551400,"Transit"
"Kepler-1129 b",0.02850000,9.06000000,24.33978040000,"Transit"
"Kepler-1275 b",0.00879000,2.79000000,3.65691115000,"Transit"
"Kepler-1052 c",0.01860000,5.90000000,180.92172900000,"Transit"
"HATS-61 b",3.40000000,1080.62200000,7.81795300000,"Transit"
"Kepler-656 c",0.00809000,2.57000000,5.25449393000,"Transit"
"Kepler-1471 c",0.01320000,4.19000000,11.60448810000,"Transit"
"Kepler-60 c",0.01211339,3.85000000,8.91870000000,"Transit"
"Kepler-784 c",0.00951000,3.02000000,17.15723600000,"Transit"
"WASP-49 b",0.37000000,117.59710000,2.78174000000,"Transit"
"WASP-15 b",0.54000000,171.62820000,3.75210000000,"Transit"
"Kepler-1869 c",0.00104000,0.33000000,1.71682830400,"Transit"
"Kepler-1987 c",0.00733000,2.33000000,3.64830183000,"Transit"
"Kepler-1669 d",0.00624000,1.98000000,4.72941177000,"Transit"
"Kepler-1870 b",0.01590000,5.07000000,3.60694003100,"Transit"
"K2-8 c",0.02010000,6.39000000,5.06416000000,"Transit"
"Kepler-1339 b",0.00089600,0.28500000,1.34155512700,"Transit"
"Kepler-865 c",0.00201000,0.64000000,6.20920207000,"Transit"
"Kepler-2000 c",0.00972000,3.09000000,20.61803480000,"Transit"
"Kepler-864 c",0.01020000,3.26000000,2.42150341000,"Transit"
"Kepler-1905 b",0.00845000,2.69000000,3.42392993000,"Transit"
"Kepler-230 c",0.01520000,4.82000000,91.77324200000,"Transit"
"Kepler-1839 b",0.01400000,4.46000000,5.05675983400,"Transit"
"Kepler-694 b",0.02590000,8.25000000,6.36584161200,"Transit"
"K2-32 e",0.00660734,2.10000000,4.34934000000,"Transit"
"Kepler-1984 b",0.11700000,37.30000000,1.99281233900,"Transit"
"Kepler-1987 b",0.00642000,2.04000000,2.34586300200,"Transit"
"Kepler-919 b",0.01790000,5.69000000,11.04603384000,"Transit"
"Kepler-1181 c",0.01260000,4.01000000,8.93484887000,"Transit"
"Kepler-1858 b",0.02030000,6.44000000,88.07160187000,"Transit"
"Kepler-975 c",0.25200000,80.20000000,5.05821338000,"Transit"
"HD 95872 b",3.74000000,1188.68420000,4375.00000000000,"Radial Velocity"
"Kepler-411 b",0.08054620,25.60000000,3.00515600000,"Transit"
"NGTS-16 b",0.66700000,211.99154747,4.84532000000,"Transit"
"K2-31 b",1.77400000,563.83042000,1.25785000000,"Transit"
"K2-39 b",0.09000000,28.60470000,4.60543000000,"Transit"
"HIP 38594 c",0.15228267,48.40000000,3477.76800000000,"Radial Velocity"
"Kepler-144 b",0.00733000,2.33000000,5.88527300000,"Transit"
"Kepler-1121 b",0.01360000,4.31000000,13.15141081000,"Transit"
"HD 10442 b",1.48700000,472.61321000,1032.30000000000,"Radial Velocity"
"Kepler-402 d",0.00780000,2.48000000,8.92109900000,"Transit"
"TOI-4515 b",2.00500000,637.00000000,15.26644600000,"Transit"
"HAT-P-41 b",1.19000000,378.21770000,2.69405000000,"Transit"
"AU Mic c",0.04549625,14.46000000,18.85902300000,"Transit"
"HAT-P-7 b",1.84000000,584.80720000,2.20474000000,"Transit"
"AU Mic b",0.02828570,8.99000000,8.46344600000,"Transit"
"WASP-63 b",0.37000000,117.59710000,4.37808000000,"Transit"
"TOI-3540 A b",1.18000000,375.03752026,3.11999900000,"Transit"
"HATS-62 b",0.17900000,56.89157000,3.27688370000,"Transit"
"Kepler-1690 b",0.02610000,8.30000000,234.63600000000,"Transit"
"Kepler-1118 b",0.02500000,7.95000000,38.67150750000,"Transit"
"Kepler-150 b",0.00660000,2.10000000,3.42805400000,"Transit"
"Kepler-1841 b",0.00888000,2.82000000,25.88599968000,"Transit"
"Kepler-620 b",0.03460000,11.00000000,12.91375431000,"Transit"
"HD 105618 b",0.08000000,25.42627256,10.02245000000,"Radial Velocity"
"KMT-2016-BLG-1836L b",2.20000000,700.00000000,,"Microlensing"
"NGTS-12 b",0.20800000,66.10864000,7.53280600000,"Transit"
"Kepler-1669 b",0.02560000,8.15000000,9.51216000000,"Transit"
"K2-341 b",0.03270000,10.40000000,36.55255100000,"Transit"
"TOI-262 b",0.01550000,4.94000000,11.14529000000,"Transit"
"Kepler-347 d",0.02980000,9.48000000,85.51734400000,"Transit"
"55 Cnc e",0.02513923,7.99000000,0.73654740000,"Radial Velocity"
"K2-329 b",0.26000000,82.63580000,12.45512250000,"Transit"
"Kepler-405 b",0.01570000,4.98000000,10.61383900000,"Transit"
"HIP 114933 b",1.94000000,616.58710958,1481.60000000000,"Radial Velocity"
"NGTS-18 b",0.40900000,129.99181846,3.05125000000,"Transit"
"Kepler-129 b",0.06292704,20.00000000,15.79000000000,"Transit"
"GJ 3082 b",0.02579996,8.20000000,11.94900000000,"Radial Velocity"
"HD 136352 b",0.01485078,4.72000000,11.57797000000,"Radial Velocity"
"HD 221420 b",22.90000000,7278.27052030,10090.00000000000,"Radial Velocity"
"HD 136352 c",0.03536499,11.24000000,27.59221000000,"Radial Velocity"
"Kepler-1723 b",0.02720000,8.65000000,39.75289917000,"Transit"
"Kepler-1176 b",0.02070000,6.57000000,24.17385790000,"Transit"
"Kepler-1783 b",0.00723000,2.30000000,8.27744007100,"Transit"
"TOI-6255 b",0.00453075,1.44000000,0.23818244000,"Transit"
"TOI-157 b",1.18000000,375.03940000,2.08454350000,"Transit"
"OGLE-2017-BLG-0640L b",1.62000000,514.88201934,,"Microlensing"
"OGLE-2013-BLG-1761L b",2.70000000,860.00000000,,"Microlensing"
"OGLE-2017-BLG-1099L b",3.02000000,959.84178914,,"Microlensing"
"Kepler-1421 b",0.00236000,0.74900000,6.91311120000,"Transit"
"Kepler-1442 b",0.04610000,14.70000000,81.41629410000,"Transit"
"Kepler-414 b",0.01100000,3.50000000,4.70000000000,"Transit Timing Variations"
"HD 13808 c",0.03133751,9.96000000,53.75300000000,"Radial Velocity"
"TOI-1333 b",2.37000000,753.25710000,4.72021900000,"Transit"
"HD 13808 b",0.03523896,11.20000000,14.18150000000,"Radial Velocity"
"HD 136352 d",0.02775082,8.82000000,107.24500000000,"Radial Velocity"
"K2-185 b",0.00505000,1.60000000,10.61638400000,"Transit"
"K2-59 b",0.02010000,6.39000000,20.69210000000,"Transit"
"Kepler-1976 b",,,4.95931924400,"Transit Timing Variations"
"HAT-P-61 b",1.05700000,335.94462620,1.90231289000,"Transit"
"TOI-849 b",0.13151751,41.80000000,0.76554800000,"Transit"
"Kepler-1491 c",0.02050000,6.53000000,61.56976500000,"Transit"
"Kepler-1834 c",0.00624000,1.98000000,0.76669151700,"Transit"
"Kepler-1518 c",0.02750000,8.75000000,9.63102580000,"Transit"
"TIC 270471727 b",0.02520000,8.00000000,10.45623256647,"Transit"
"Kepler-348 c",0.00733000,2.33000000,17.26542700000,"Transit"
"Kepler-1200 b",0.00377000,1.20000000,1.11854971700,"Transit"
"HD 204941 b",0.23000000,73.10090000,1733.00000000000,"Radial Velocity"
"HD 68988 c",15.03000000,4776.96095721,16000.00000000000,"Radial Velocity"
"HD 101581 b",0.00260000,0.82700000,4.46569000000,"Transit"
"OGLE-2017-BLG-0406L b",0.41000000,130.00000000,,"Microlensing"
"KMT-2017-BLG-0428L b",0.01758811,5.59000000,,"Microlensing"
"Kepler-698 b",0.04130000,13.10000000,16.32976218000,"Transit"
"WASP-121 b",1.17000000,371.85923619,1.27492504000,"Transit"
"GJ 536 c",0.01853201,5.89000000,32.76100000000,"Radial Velocity"
"TOI-663 b",0.01400127,4.45000000,2.59890200000,"Transit"
"TOI-1259 A b",0.44100000,140.16232749,3.47797800000,"Transit"
"Qatar-4 b",6.10000000,1938.76300000,1.80535640000,"Transit"
"K2-113 b",1.29000000,410.00070000,5.81768500000,"Transit"
"TOI-150.01",2.51000000,797.75330000,5.85748700000,"Transit"
"TOI-2107 b",0.83000000,263.79757781,2.45454670000,"Transit"
"Kepler-1321 b",0.06760000,21.50000000,11.12830484000,"Transit"
"HD 10180 h",0.20300000,64.40000000,2205.00000000000,"Radial Velocity"
"HD 7924 b",6.47600000,2058.25676373,5.39792000000,"Radial Velocity"
"HIP 57274 d",0.52670000,167.40000000,431.70000000000,"Radial Velocity"
"HD 215152 e",3.06900000,975.41538108,25.19670000000,"Radial Velocity"
"KMT-2020-BLG-0414L c",27.00000000,8581.36698900,,"Microlensing"
"GJ 328 b",2.51000000,797.74930157,3771.00000000000,"Radial Velocity"
"HD 16175 b",5.90000000,1875.18760130,990.00000000000,"Radial Velocity"
"Kepler-1195 b",0.01570000,4.98000000,8.49642241000,"Transit"
"Kepler-739 b",0.03460000,11.00000000,12.53248465000,"Transit"
"K2-268 e",0.00733000,2.33000000,6.13124300000,"Transit"
"K2-268 f",0.01760000,5.60000000,26.27057000000,"Transit"
"K2-268 b",0.00899000,2.86000000,2.15167600000,"Transit"
"K2-146 c",0.02358000,7.49000000,4.00498000000,"Transit"
"OGLE-2013-BLG-0341L B b",0.00522000,1.66000000,,"Microlensing"
"TOI-1248 b",0.08621004,27.40000000,4.36015610000,"Transit"
"Qatar-7 b",1.88000000,597.52040000,2.03204600000,"Transit"
"HATS-22 b",2.74000000,870.85420000,4.72281240000,"Transit"
"TOI-4465 b",5.89000000,1872.00931723,101.94054000000,"Transit"
"TOI-1291 b",0.08510000,27.10000000,7.16200975510,"Transit"
"TOI-1722 b",0.05550000,17.60000000,9.60523206943,"Transit"
"TOI-1756 b",0.01390000,4.43000000,2.78301736297,"Transit"
"K2-336 b",0.00624000,1.98000000,21.19473300000,"Transit"
"K2-334 b",0.08540000,27.20000000,5.11398100000,"Transit"
"EPIC 212297394 b",0.00879000,2.79000000,2.28936300000,"Transit"
"HAT-P-38 b",0.26700000,84.85700000,4.64038200000,"Transit"
"HD 106315 b",0.03964383,12.60000000,9.55237000000,"Transit"
"K2-331 b",0.01210000,3.86000000,9.39897700000,"Transit"
"TOI-5232 b",2.34000000,743.71847238,4.09666920000,"Transit"
"K2-342 b",0.01500000,4.78000000,11.56105200000,"Transit"
"V1298 Tau e",0.04813918,15.30000000,48.67771400000,"Transit"
"V1298 Tau c",0.01478785,4.70000000,8.24916400000,"Transit"
"Kepler-1914 b",0.02820000,8.97000000,30.82789993000,"Transit"
"Kepler-224 c",0.03120000,9.91000000,5.92500300000,"Transit"
"HAT-P-64 b",0.58000000,184.34047606,4.00723200000,"Transit"
"K2-348 b",0.03360000,10.70000000,4.68841800000,"Transit"
"HATS-40 b",1.59000000,505.34970000,3.26427360000,"Transit"
"TOI-4578 b",0.01820000,5.77000000,8.62392630369,"Transit"
"TOI-4898 b",0.04200000,13.40000000,2.76520470167,"Transit"
"BD+45 564 b",1.36000000,432.24663352,307.88000000000,"Radial Velocity"
"Kepler-911 b",0.02290000,7.27000000,20.31050100000,"Transit"
"HD 102329 c",1.52000000,483.10160000,1123.00000000000,"Radial Velocity"
"K2-353 b",0.08290000,26.30000000,15.46680500000,"Transit"
"TOI-1749 c",0.04404893,14.00000000,4.49290000000,"Transit"
"TOI-431 b",0.00965930,3.07000000,0.49004700000,"Transit"
"Kepler-795 b",0.01090000,3.46000000,29.61934210000,"Transit"
"K2-340 b",0.03540000,11.20000000,29.74045100000,"Transit"
"Kepler-163 b",0.00364000,1.16000000,7.81093700000,"Transit"
"K2-330 b",0.02550000,8.10000000,13.77479800000,"Transit"
"K2-268 c",0.02420000,7.70000000,9.32752700000,"Transit"
"Kepler-668 b",0.02440000,7.75000000,8.35390639000,"Transit"
"K2-352 d",0.01760000,5.60000000,14.87138700000,"Transit"
"K2-352 c",0.01370000,4.35000000,8.23488500000,"Transit"
"K2-335 b",0.01740000,5.52000000,12.28321100000,"Transit"
"CWISEP J193518.59-154620.3 b",15.50000000,4926.34030850,,"Imaging"
"TOI-5926 b",0.14000000,44.60000000,3.81122794237,"Transit"
"TOI-6393 b",0.02530000,8.04000000,9.53176110329,"Transit"
"TOI-2071 b",0.02240000,7.10000000,5.67395386982,"Transit"
"TOI-2227 b",0.03080000,9.79000000,4.22175815648,"Transit"
"TOI-4030 b",0.09050000,28.80000000,2.50900199461,"Transit"
"TOI-4513 b",0.01920000,6.11000000,9.76042253684,"Transit"
"K2-268 d",0.00889000,2.83000000,4.52859800000,"Transit"
"HD 79181 b",0.64000000,203.41018048,273.10000000000,"Radial Velocity"
"HD 10975 b",0.45000000,143.02278315,283.80000000000,"Radial Velocity"
"HD 99283 b",0.97000000,308.29355479,310.40000000000,"Radial Velocity"
"Kepler-989 b",0.01740000,5.52000000,7.96431535200,"Transit"
"K2-346 b",0.01800000,5.73000000,26.20144600000,"Transit"
"Kepler-1801 b",0.02450000,7.80000000,10.44089985000,"Transit"
"HATS-51 b",0.76800000,244.09344000,3.34887020000,"Transit"
"HR 858 d",0.02233910,7.10000000,11.23051100000,"Transit"
"Kepler-1446 b",0.00150000,0.47700000,0.68996783200,"Transit"
"Kepler-956 b",0.02920000,9.27000000,5.24867263100,"Transit"
"ups Leo b",0.51000000,162.09248757,385.20000000000,"Radial Velocity"
"HD 161178 b",0.57000000,181.16219199,279.30000000000,"Radial Velocity"
"K2-368 d",0.01400000,4.45000000,20.20108500000,"Transit"
"EPIC 212297394 c",0.01820000,5.77000000,5.21396500000,"Transit"
"K2-349 b",0.00780000,2.48000000,9.03217800000,"Transit"
"Kepler-1834 b",0.00858000,2.73000000,4.60301017800,"Transit"
"Kepler-1859 b",0.00985000,3.13000000,2.72959995300,"Transit"
"HATS-74 A b",1.46000000,464.02947422,1.73185606000,"Transit"
"TOI-880 c",0.06830000,21.70000000,6.38727030000,"Transit"
"TOI-1278 b",18.50000000,5879.82552950,14.47567000000,"Transit"
"WASP-97 b",1.36000000,432.24880000,2.07276000000,"Transit"
"gam Psc b",1.34000000,425.89006538,555.10000000000,"Radial Velocity"
"HD 219139 b",0.78000000,247.90615746,275.50000000000,"Radial Velocity"
"Kepler-98 b",0.01100000,3.55000000,1.54168000000,"Transit"
"Kepler-238 b",10.39875583,3305.02000000,2.09087600000,"Transit"
"Kepler-67 b",0.02820000,8.96000000,15.72590000000,"Transit"
"WASP-46 b",1.91000000,607.05530000,1.43036763000,"Transit"
"WASP-48 b",0.80000000,254.26400000,2.14363000000,"Transit"
"WASP-6 b",0.46700000,148.42586607,3.36100260000,"Transit"
"PDS 70 b",3.20000000,1017.05090240,43500.00000000000,"Imaging"
"TOI-1064 b",0.04247575,13.50000000,6.44386800000,"Transit"
"TrES-5 b",1.79000000,568.91570000,1.48224686000,"Transit"
"WASP-114 b",1.76900000,562.24127000,1.54877430000,"Transit"
"Kepler-1921 b",0.02740000,8.72000000,20.03479958000,"Transit"
"HD 114386 c",0.37000000,117.59651059,444.00000000000,"Radial Velocity"
"TOI-1442 b",0.00537000,1.71000000,0.40906770000,"Transit"
"WASP-25 b",0.56400000,179.25522155,3.76483370000,"Transit"
"LTT 1445 A c",0.00484538,1.54000000,3.12390350000,"Transit"
"TOI-1064 c",0.00786588,2.50000000,12.22657400000,"Transit"
"K2-373 b",0.01540000,4.90000000,11.02066000000,"Transit"
"Kepler-1542 d",0.00186000,0.59000000,5.99273738000,"Transit"
"K2-316 c",0.01260000,4.01000000,5.26000000000,"Transit"
"TOI-1295 b",1.42000000,451.31633794,3.19688380000,"Transit"
"K2-115 b",1.01000000,321.00669107,20.27299140000,"Transit"
"K2-350 c",0.02500000,7.95000000,19.99194400000,"Transit"
"TOI-261.02",0.03510000,11.20000000,13.03935862135,"Transit"
"TOI-1203 e",0.13246141,42.10000000,204.59000000000,"Radial Velocity"
"Kepler-1764 b",0.05930000,18.80000000,70.46829987000,"Transit"
"Kepler-1269 b",0.01040000,3.29000000,37.33315360000,"Transit"
"Kepler-681 b",0.03050000,9.69000000,26.39435646000,"Transit"
"K2-387 b",0.13300000,42.20000000,28.73532700000,"Transit"
"XO-1 b",0.83000000,263.79890000,3.94153000000,"Transit"
"WASP-190 b",1.00000000,317.83000000,5.36775300000,"Transit"
"TOI-480 b",0.06544412,20.80000000,6.86619600000,"Transit"
"K2-196 b",0.03970000,12.60000000,48.32422200000,"Transit"
"HD 200964 c",1.21400000,385.84562000,852.50000000000,"Radial Velocity"
"Kepler-1315 b",0.00780000,2.48000000,0.84338011000,"Transit"
"K2-239 d",0.00430000,1.37000000,10.11500000000,"Transit"
"K2-382 b",0.01560000,4.95000000,21.70015600000,"Transit"
"K2-192 b",0.00920000,2.92000000,4.16281700000,"Transit"
"TRAPPIST-1 b",0.00432309,1.37400000,1.51082600000,"Transit"
"TRAPPIST-1 d",0.00122078,0.38800000,4.04921900000,"Transit"
"TRAPPIST-1 e",0.00217728,0.69200000,6.10101300000,"Transit"
"TRAPPIST-1 g",0.00415633,1.32100000,12.35244600000,"Transit"
"TRAPPIST-1 h",0.00102571,0.32600000,18.77286600000,"Transit"
"TOI-4602.01",0.02210000,7.04000000,3.98120910000,"Transit"
"HATS-26 b",0.65000000,206.58950000,3.30238810000,"Transit"
"K2-190 b",0.00758000,2.41000000,10.09885800000,"Transit"
"TOI-1839 c",0.02010000,6.39000000,4.02393854207,"Transit"
"WASP-186 b",4.22000000,1341.24260000,5.02679900000,"Transit"
"TOI-4552 b",0.00575782,1.83000000,0.30110032000,"Transit"
"TOI-261.01",0.02990000,9.51000000,3.36392540000,"Transit"
"TOI-1054.01",0.02050000,6.50000000,15.50778550000,"Transit"
"K2-402 b",0.02410000,7.65000000,17.27474000000,"Transit"
"K2-117 c",0.01540000,4.90000000,5.44401700000,"Transit"
"HD 18742 b",3.40000000,1080.62200000,766.00000000000,"Radial Velocity"
"Kepler-873 b",0.04260000,13.50000000,20.55338440000,"Transit"
"TOI-3837 b",0.59000000,187.51876013,11.88865000000,"Transit"
"K2-407 b",0.00690000,2.19000000,4.94190700000,"Transit"
"K2-380 b",0.02480000,7.89000000,9.40131200000,"Transit"
"Kepler-1297 b",0.00274000,0.87100000,1.68189002000,"Transit"
"Kepler-80 f",14.03187979,4459.73000000,0.98678730000,"Transit"
